Message_ID,Message_Text,Caller_Location,Is_Fraud,Communication_Type,Duration_Seconds
1464,family trip schedule assignment invoice project update,Mumbai,0,SMS,0
1465,blocked OTP urgent win blocked KYC update,Noida,1,SMS,0
1466,family trip schedule assignment meeting documents,Delhi,0,SMS,0
1467,urgent claim now lottery win,Unknown,1,Call,197
1468,family trip assignment meeting dinner documents assignment,Delhi,0,Call,92
1469,KYC update claim now bank alert lottery bank alert bank alert,Kolkata,1,SMS,0
1470,bank alert blocked bank alert KYC update,Kolkata,1,Call,174
1471,project update dinner assignment hello,Hyderabad,0,SMS,0
1472,assignment dinner project update schedule,Unknown,0,SMS,0
1473,investment scheme investment scheme win,Pune,1,SMS,0
1474,meeting hello meeting,Pune,0,SMS,0
1475,meeting meeting family trip invoice assignment meeting,Bangalore,0,Call,170
1476,hello invoice invoice meeting documents meeting,Delhi,0,Call,154
1477,blocked lottery KYC update blocked bank alert claim now,Mumbai,1,Call,281
1478,lottery claim now lottery investment scheme,Unknown,1,Call,197
1479,investment scheme free gift lottery free gift win win,Mumbai,1,Call,121
1480,invoice documents meeting dinner,Hyderabad,0,Call,192
1481,lottery lottery urgent win,Delhi,1,SMS,0
1482,call me invoice project update dinner,Bangalore,0,Call,213
1483,meeting project update hello assignment meeting schedule,Chennai,0,Call,163
1484,dinner family trip documents,Pune,0,Call,55
1485,family trip project update meeting,Kolkata,0,SMS,0
1486,documents documents invoice,Unknown,0,Call,41
1487,family trip meeting invoice call me family trip,Mumbai,0,SMS,0
1488,assignment assignment invoice call me hello hello,Delhi,0,Call,80
1489,assignment schedule dinner dinner schedule invoice,Chennai,0,Call,298
1490,dinner dinner family trip,Noida,0,Call,22
1491,family trip schedule meeting call me,Noida,0,SMS,0
1492,invoice family trip family trip hello call me hello,Kolkata,0,SMS,0
1493,meeting call me dinner hello assignment invoice,Noida,0,Call,277
1494,dinner call me assignment meeting assignment family trip,Pune,0,Call,294
1495,schedule assignment documents meeting,Hyderabad,0,Call,158
1496,dinner hello project update meeting documents family trip,Noida,0,SMS,0
1497,hello invoice project update,Kolkata,0,SMS,0
1498,assignment documents assignment invoice meeting schedule,Hyderabad,0,Call,134
1499,documents call me dinner call me,Pune,0,SMS,0
1500,OTP claim now free gift bank alert blocked bank alert,Kolkata,1,SMS,0
1501,project update schedule project update,Noida,0,SMS,0
1502,project update project update meeting meeting,Unknown,0,SMS,0
1503,schedule hello call me,Noida,0,Call,69
1504,meeting assignment family trip meeting invoice project update,Kolkata,0,Call,244
1505,meeting schedule family trip,Unknown,0,SMS,0
1506,family trip hello dinner dinner call me assignment,Unknown,0,SMS,0
1507,documents schedule invoice meeting schedule assignment,Hyderabad,0,SMS,0
1508,dinner schedule meeting hello call me,Pune,0,Call,63
1509,hello dinner project update,Noida,0,Call,266
1510,urgent free gift lottery investment scheme,Chennai,1,SMS,0
1511,blocked KYC update urgent,Pune,1,SMS,0
1512,assignment hello dinner call me hello dinner,Chennai,0,SMS,0
1513,lottery free gift investment scheme investment scheme,Chennai,1,SMS,0
1514,documents schedule project update meeting,Mumbai,0,Call,50
1515,call me hello assignment meeting call me call me,Hyderabad,0,Call,224
1516,hello call me invoice meeting,Bangalore,0,Call,105
1517,dinner assignment assignment,Delhi,0,Call,189
1518,urgent lottery win,Delhi,1,Call,246
1519,meeting family trip call me,Hyderabad,0,Call,275
1520,OTP KYC update claim now OTP urgent KYC update,Hyderabad,1,SMS,0
1521,hello hello assignment invoice,Chennai,0,SMS,0
1522,investment scheme free gift bank alert blocked claim now OTP,Hyderabad,1,Call,252
1523,call me meeting dinner family trip call me,Chennai,0,Call,138
1524,meeting family trip meeting invoice meeting,Pune,0,Call,23
1525,family trip meeting schedule call me,Bangalore,0,SMS,0
1526,family trip schedule meeting meeting,Mumbai,0,SMS,0
1527,hello family trip invoice meeting dinner,Chennai,0,SMS,0
1528,assignment documents assignment invoice,Hyderabad,0,SMS,0
1529,free gift win urgent,Unknown,1,Call,68
1530,project update meeting call me schedule,Noida,0,SMS,0
1531,meeting project update meeting documents,Delhi,0,Call,50
1532,hello documents call me schedule documents family trip,Bangalore,0,SMS,0
1533,schedule project update documents hello,Noida,0,SMS,0
1534,schedule meeting hello meeting documents,Kolkata,0,SMS,0
1535,dinner dinner project update hello meeting invoice,Hyderabad,0,SMS,0
1536,hello family trip project update assignment,Chennai,0,Call,91
1537,assignment meeting dinner,Mumbai,0,Call,166
1538,schedule family trip assignment meeting,Unknown,0,Call,51
1539,meeting documents dinner hello,Mumbai,0,Call,279
1540,schedule documents assignment,Noida,0,Call,201
1541,schedule project update dinner assignment meeting assignment,Unknown,0,Call,184
1542,invoice call me call me,Delhi,0,Call,247
1543,assignment invoice assignment call me,Hyderabad,0,SMS,0
1544,documents project update call me,Kolkata,0,Call,300
1545,win lottery win,Noida,1,SMS,0
1546,documents invoice project update schedule,Chennai,0,Call,91
1547,KYC update free gift claim now,Delhi,1,SMS,0
1548,family trip meeting hello,Kolkata,0,Call,220
1549,schedule dinner documents assignment hello,Mumbai,0,SMS,0
1550,invoice invoice invoice,Delhi,0,Call,61
1551,lottery win free gift urgent,Kolkata,1,Call,58
1552,assignment invoice assignment family trip,Kolkata,0,Call,13
1553,lottery claim now bank alert urgent urgent free gift,Mumbai,1,Call,269
1554,OTP free gift win,Kolkata,1,SMS,0
1555,assignment documents dinner documents meeting,Bangalore,0,Call,278
1556,hello invoice meeting dinner family trip,Unknown,0,Call,164
1557,assignment documents call me hello schedule meeting,Bangalore,0,SMS,0
1558,schedule documents documents invoice family trip family trip,Mumbai,0,Call,26
1559,win free gift urgent urgent blocked lottery,Pune,1,SMS,0
1560,investment scheme urgent urgent,Delhi,1,SMS,0
1561,meeting call me hello family trip invoice invoice,Chennai,0,Call,220
1562,invoice meeting invoice documents,Chennai,0,Call,228
1563,win lottery lottery bank alert claim now OTP,Noida,1,SMS,0
1564,hello project update meeting,Noida,0,Call,124
1565,win lottery free gift bank alert blocked free gift,Mumbai,1,SMS,0
1566,assignment invoice assignment,Noida,0,Call,144
1567,hello schedule documents,Chennai,0,Call,264
1568,call me project update project update hello meeting,Bangalore,0,SMS,0
1569,project update invoice schedule family trip,Chennai,0,Call,78
1570,invoice schedule hello invoice,Bangalore,0,Call,209
1571,family trip family trip dinner meeting hello invoice,Pune,0,Call,189
1572,documents documents hello invoice call me call me,Mumbai,0,SMS,0
1573,meeting invoice family trip project update documents invoice,Hyderabad,0,Call,165
1574,claim now win win,Pune,1,SMS,0
1575,schedule dinner meeting documents,Pune,0,Call,216
1576,project update call me hello call me schedule,Chennai,0,SMS,0
1577,schedule project update schedule family trip assignment,Mumbai,0,Call,214
1578,invoice invoice project update schedule,Unknown,0,Call,31
1579,hello family trip meeting schedule,Kolkata,0,SMS,0
1580,family trip dinner meeting invoice dinner project update,Pune,0,Call,134
1581,documents project update hello family trip documents,Noida,0,SMS,0
1582,meeting meeting dinner,Bangalore,0,Call,139
1583,hello invoice schedule schedule,Unknown,0,SMS,0
1584,documents hello hello meeting invoice,Mumbai,0,Call,202
1585,bank alert claim now free gift KYC update win investment scheme,Hyderabad,1,SMS,0
1586,hello documents project update,Unknown,0,Call,132
1587,documents dinner assignment assignment,Hyderabad,0,SMS,0
1588,meeting hello meeting schedule documents,Chennai,0,SMS,0
1589,call me call me schedule dinner,Delhi,0,Call,148
1590,call me documents call me schedule,Kolkata,0,SMS,0
1591,project update meeting family trip documents meeting,Chennai,0,SMS,0
1592,investment scheme claim now free gift free gift,Mumbai,1,Call,78
1593,dinner meeting invoice call me assignment,Delhi,0,Call,21
1594,dinner meeting dinner meeting hello,Hyderabad,0,Call,156
1595,hello schedule documents dinner schedule dinner,Delhi,0,Call,97
1596,call me family trip dinner call me,Noida,0,Call,162
1597,invoice hello schedule family trip assignment,Noida,0,Call,126
1598,hello schedule family trip,Chennai,0,SMS,0
1599,assignment project update call me project update call me meeting,Chennai,0,SMS,0
1600,blocked bank alert win,Mumbai,1,SMS,0
1601,documents family trip schedule meeting schedule call me,Mumbai,0,Call,29
1602,documents family trip dinner,Bangalore,0,Call,24
1603,documents invoice assignment project update,Mumbai,0,SMS,0
1604,family trip hello hello assignment,Pune,0,SMS,0
1605,call me documents documents,Bangalore,0,Call,275
1606,hello documents assignment,Noida,0,SMS,0
1607,documents call me project update invoice,Unknown,0,Call,298
1608,win claim now urgent win investment scheme,Bangalore,1,Call,160
1609,meeting dinner invoice invoice dinner,Bangalore,0,SMS,0
1610,invoice family trip meeting assignment family trip invoice,Chennai,0,Call,48
1611,win bank alert win urgent blocked OTP,Kolkata,1,Call,148
1612,invoice schedule meeting project update family trip,Delhi,0,Call,23
1613,schedule call me invoice,Noida,0,Call,32
1614,schedule family trip family trip meeting,Hyderabad,0,SMS,0
1615,hello assignment call me schedule,Hyderabad,0,Call,119
1616,assignment call me hello schedule call me,Mumbai,0,Call,219
1617,investment scheme win bank alert,Noida,1,SMS,0
1618,documents dinner invoice documents schedule,Pune,0,Call,218
1619,schedule call me family trip hello,Mumbai,0,Call,130
1620,meeting call me meeting dinner,Mumbai,0,SMS,0
1621,assignment call me dinner,Bangalore,0,SMS,0
1622,invoice call me family trip family trip,Noida,0,Call,11
1623,schedule invoice schedule meeting,Delhi,0,Call,124
1624,blocked KYC update claim now,Mumbai,1,SMS,0
1625,assignment hello hello project update,Kolkata,0,Call,82
1626,call me assignment invoice schedule,Pune,0,Call,23
1627,meeting call me project update meeting,Pune,0,Call,150
1628,invoice documents hello project update,Mumbai,0,SMS,0
1629,meeting schedule project update meeting,Kolkata,0,Call,48
1630,project update schedule schedule assignment family trip hello,Unknown,0,SMS,0
1631,free gift free gift claim now urgent,Chennai,1,SMS,0
1632,invoice dinner project update dinner family trip family trip,Chennai,0,SMS,0
1633,hello meeting call me hello family trip,Chennai,0,SMS,0
1634,lottery claim now free gift investment scheme free gift win,Bangalore,1,Call,267
1635,blocked free gift bank alert win,Pune,1,SMS,0
1636,schedule dinner invoice assignment invoice schedule,Hyderabad,0,Call,294
1637,documents call me hello project update assignment schedule,Hyderabad,0,SMS,0
1638,documents invoice schedule assignment assignment,Bangalore,0,SMS,0
1639,blocked claim now bank alert investment scheme win win,Mumbai,1,Call,136
1640,urgent claim now OTP win,Noida,1,SMS,0
1641,documents schedule invoice documents call me meeting,Noida,0,SMS,0
1642,win win urgent bank alert,Chennai,1,Call,182
1643,dinner invoice dinner,Noida,0,SMS,0
1644,family trip family trip assignment,Mumbai,0,SMS,0
1645,assignment meeting documents call me family trip,Unknown,0,SMS,0
1646,free gift win KYC update lottery,Bangalore,1,Call,32
1647,invoice schedule call me dinner,Unknown,0,SMS,0
1648,bank alert free gift OTP bank alert claim now,Pune,1,Call,277
1649,KYC update urgent free gift,Noida,1,Call,205
1650,assignment meeting call me call me schedule,Chennai,0,Call,269
1651,schedule meeting call me documents invoice schedule,Bangalore,0,SMS,0
1652,schedule documents family trip call me meeting schedule,Chennai,0,SMS,0
1653,meeting meeting invoice assignment schedule,Noida,0,SMS,0
1654,dinner family trip meeting schedule,Delhi,0,SMS,0
1655,family trip dinner schedule,Noida,0,Call,22
1656,free gift lottery urgent free gift,Bangalore,1,Call,110
1657,meeting project update hello documents,Hyderabad,0,SMS,0
1658,meeting dinner dinner hello,Bangalore,0,SMS,0
1659,schedule documents family trip,Kolkata,0,Call,268
1660,meeting schedule call me family trip documents,Noida,0,SMS,0
1661,schedule assignment family trip,Kolkata,0,SMS,0
1662,invoice invoice meeting meeting meeting documents,Hyderabad,0,SMS,0
1663,investment scheme OTP free gift,Mumbai,1,SMS,0
1664,project update dinner call me,Mumbai,0,SMS,0
1665,OTP investment scheme blocked bank alert free gift bank alert,Pune,1,SMS,0
1666,win OTP investment scheme OTP urgent,Unknown,1,Call,148
1667,documents dinner schedule dinner,Hyderabad,0,Call,26
1668,KYC update OTP investment scheme free gift investment scheme KYC update,Bangalore,1,Call,155
1669,call me hello call me assignment,Noida,0,Call,153
1670,OTP lottery claim now,Kolkata,1,SMS,0
1671,invoice hello invoice assignment family trip,Pune,0,SMS,0
1672,KYC update free gift blocked urgent,Chennai,1,Call,99
1673,investment scheme free gift bank alert blocked claim now bank alert,Noida,1,Call,89
1674,KYC update win win,Chennai,1,Call,60
1675,claim now win win free gift free gift urgent,Kolkata,1,Call,115
1676,schedule invoice project update,Kolkata,0,Call,171
1677,dinner invoice project update assignment meeting assignment,Noida,0,SMS,0
1678,documents invoice schedule documents dinner,Pune,0,SMS,0
1679,dinner project update documents,Unknown,0,Call,257
1680,project update invoice dinner meeting,Mumbai,0,Call,86
1681,dinner call me family trip schedule documents,Kolkata,0,SMS,0
1682,win bank alert bank alert investment scheme KYC update,Pune,1,SMS,0
1683,assignment assignment schedule,Kolkata,0,SMS,0
1684,free gift urgent investment scheme claim now,Delhi,1,Call,100
1685,dinner call me project update,Mumbai,0,SMS,0
1686,KYC update urgent blocked,Kolkata,1,Call,159
1687,OTP bank alert win free gift investment scheme,Pune,1,Call,218
1688,invoice invoice hello call me project update,Kolkata,0,SMS,0
1689,documents family trip assignment schedule,Chennai,0,SMS,0
1690,lottery lottery investment scheme win investment scheme free gift,Noida,1,SMS,0
1691,meeting hello call me meeting,Noida,0,Call,261
1692,documents family trip invoice call me invoice invoice,Kolkata,0,SMS,0
1693,meeting call me family trip documents dinner hello,Pune,0,SMS,0
1694,invoice family trip schedule,Chennai,0,Call,36
1695,schedule dinner dinner dinner hello,Unknown,0,SMS,0
1696,hello documents invoice project update,Unknown,0,SMS,0
1697,schedule meeting meeting dinner assignment,Chennai,0,Call,239
1698,schedule project update project update meeting assignment,Bangalore,0,Call,297
1699,win OTP claim now bank alert investment scheme win,Pune,1,Call,117
1700,assignment assignment invoice schedule,Unknown,0,Call,221
1701,lottery claim now win,Bangalore,1,Call,152
1702,dinner invoice dinner call me meeting,Pune,0,SMS,0
1703,schedule family trip assignment dinner,Chennai,0,SMS,0
1704,family trip family trip dinner family trip,Bangalore,0,Call,33
1705,assignment documents call me dinner assignment meeting,Bangalore,0,SMS,0
1706,dinner assignment assignment invoice documents,Kolkata,0,SMS,0
1707,dinner schedule assignment call me invoice assignment,Hyderabad,0,Call,44
1708,dinner project update assignment hello project update assignment,Hyderabad,0,Call,109
1709,family trip assignment meeting family trip,Pune,0,Call,193
1710,dinner call me project update schedule,Kolkata,0,SMS,0
1711,invoice call me family trip,Noida,0,Call,239
1712,invoice project update schedule hello hello,Mumbai,0,SMS,0
1713,OTP claim now urgent claim now,Mumbai,1,SMS,0
1714,assignment invoice dinner,Bangalore,0,SMS,0
1715,call me project update invoice project update family trip,Delhi,0,SMS,0
1716,KYC update KYC update urgent bank alert KYC update urgent,Unknown,1,Call,205
1717,invoice family trip assignment assignment assignment call me,Unknown,0,SMS,0
1718,assignment family trip meeting hello,Kolkata,0,Call,104
1719,investment scheme bank alert blocked claim now free gift win,Hyderabad,1,SMS,0
1720,dinner documents documents call me,Delhi,0,Call,182
1721,dinner call me assignment,Kolkata,0,Call,35
1722,project update dinner family trip hello call me,Bangalore,0,Call,228
1723,project update invoice meeting invoice,Delhi,0,SMS,0
1724,meeting schedule family trip schedule,Unknown,0,SMS,0
1725,call me call me meeting dinner,Pune,0,SMS,0
1726,project update assignment documents call me schedule,Bangalore,0,Call,115
1727,schedule invoice family trip,Kolkata,0,SMS,0
1728,lottery blocked lottery free gift,Noida,1,SMS,0
1729,KYC update blocked claim now OTP,Chennai,1,SMS,0
1730,invoice call me hello assignment documents,Bangalore,0,Call,248
1731,meeting documents schedule meeting assignment assignment,Bangalore,0,SMS,0
1732,family trip meeting project update,Noida,0,SMS,0
1733,hello project update assignment,Pune,0,Call,102
1734,meeting family trip documents documents documents,Noida,0,Call,194
1735,family trip call me meeting project update hello,Mumbai,0,Call,237
1736,investment scheme KYC update investment scheme lottery lottery claim now,Mumbai,1,Call,109
1737,project update schedule assignment dinner schedule documents,Bangalore,0,Call,13
1738,hello meeting dinner assignment call me,Unknown,0,Call,190
1739,assignment hello assignment assignment family trip,Mumbai,0,SMS,0
1740,project update schedule call me meeting,Pune,0,SMS,0
1741,investment scheme free gift claim now investment scheme,Bangalore,1,Call,250
1742,family trip family trip dinner,Pune,0,SMS,0
1743,blocked KYC update OTP,Unknown,1,Call,291
1744,invoice hello hello dinner,Unknown,0,SMS,0
1745,family trip project update call me meeting project update project update,Mumbai,0,Call,153
1746,documents documents project update family trip hello,Kolkata,0,Call,115
1747,call me hello hello hello call me,Noida,0,SMS,0
1748,call me dinner schedule project update,Hyderabad,0,SMS,0
1749,investment scheme urgent urgent lottery investment scheme blocked,Bangalore,1,SMS,0
1750,meeting documents schedule invoice,Kolkata,0,SMS,0
1751,documents hello documents assignment call me,Bangalore,0,SMS,0
1752,assignment schedule dinner,Noida,0,SMS,0
1753,hello invoice schedule,Noida,0,SMS,0
1754,dinner family trip assignment schedule,Delhi,0,SMS,0
1755,investment scheme claim now urgent,Pune,1,Call,189
1756,investment scheme free gift blocked lottery,Mumbai,1,SMS,0
1757,claim now lottery win blocked claim now,Delhi,1,SMS,0
1758,schedule call me schedule family trip project update call me,Unknown,0,Call,115
1759,assignment assignment hello assignment dinner,Hyderabad,0,Call,206
1760,project update dinner documents hello hello,Mumbai,0,Call,77
1761,assignment call me documents,Unknown,0,Call,261
1762,bank alert win win claim now,Pune,1,SMS,0
1763,schedule assignment invoice,Pune,0,SMS,0
1764,family trip hello meeting,Pune,0,Call,143
1765,family trip family trip call me call me,Delhi,0,Call,197
1766,call me call me schedule assignment,Chennai,0,SMS,0
1767,project update assignment assignment project update call me,Kolkata,0,SMS,0
1768,assignment schedule call me schedule,Noida,0,SMS,0
1769,invoice assignment dinner schedule invoice,Hyderabad,0,SMS,0
1770,documents documents invoice,Noida,0,Call,136
1771,hello hello call me,Chennai,0,SMS,0
1772,KYC update blocked KYC update,Mumbai,1,Call,218
1773,urgent blocked OTP,Unknown,1,Call,257
1774,bank alert KYC update KYC update,Unknown,1,Call,261
1775,investment scheme win urgent blocked,Hyderabad,1,SMS,0
1776,documents meeting project update hello invoice,Delhi,0,Call,143
1777,assignment schedule assignment hello meeting family trip,Hyderabad,0,SMS,0
1778,documents schedule project update hello,Hyderabad,0,Call,99
1779,dinner invoice assignment meeting,Unknown,0,SMS,0
1780,bank alert free gift claim now,Pune,1,Call,246
1781,hello family trip invoice,Hyderabad,0,Call,58
1782,claim now blocked claim now urgent bank alert KYC update,Hyderabad,1,SMS,0
1783,hello dinner project update family trip invoice,Noida,0,SMS,0
1784,meeting schedule family trip call me meeting dinner,Pune,0,Call,120
1785,invoice project update call me project update project update,Unknown,0,Call,173
1786,investment scheme blocked free gift OTP blocked free gift,Delhi,1,SMS,0
1787,project update documents call me schedule meeting family trip,Kolkata,0,Call,186
1788,invoice call me schedule family trip documents call me,Unknown,0,SMS,0
1789,call me dinner call me,Unknown,0,SMS,0
1790,invoice dinner family trip documents,Hyderabad,0,Call,289
1791,documents hello hello family trip assignment schedule,Noida,0,SMS,0
1792,assignment schedule dinner family trip,Chennai,0,Call,295
1793,schedule hello hello project update,Bangalore,0,SMS,0
1794,schedule family trip meeting dinner call me,Noida,0,SMS,0
1795,call me schedule assignment dinner documents,Chennai,0,Call,124
1796,invoice call me hello,Hyderabad,0,SMS,0
1797,dinner assignment family trip,Hyderabad,0,Call,202
1798,assignment dinner documents,Delhi,0,SMS,0
1799,call me hello meeting,Chennai,0,SMS,0
1800,family trip hello documents invoice,Mumbai,0,SMS,0
1801,blocked blocked free gift,Bangalore,1,SMS,0
1802,dinner dinner hello invoice invoice,Delhi,0,Call,22
1803,assignment meeting documents meeting,Noida,0,SMS,0
1804,project update schedule documents meeting call me schedule,Noida,0,SMS,0
1805,invoice documents documents invoice,Chennai,0,SMS,0
1806,investment scheme free gift blocked lottery,Noida,1,Call,260
1807,documents schedule documents meeting family trip,Mumbai,0,Call,241
1808,schedule hello hello schedule call me,Hyderabad,0,Call,160
1809,family trip schedule meeting project update dinner documents,Chennai,0,Call,293
1810,assignment family trip meeting,Noida,0,SMS,0
1811,assignment hello schedule family trip invoice documents,Hyderabad,0,SMS,0
1812,urgent KYC update OTP blocked KYC update claim now,Pune,1,SMS,0
1813,assignment dinner dinner,Unknown,0,Call,223
1814,documents meeting documents hello meeting,Hyderabad,0,Call,27
1815,dinner project update dinner,Unknown,0,SMS,0
1816,blocked KYC update lottery OTP,Chennai,1,SMS,0
1817,meeting invoice call me call me family trip,Kolkata,0,SMS,0
1818,investment scheme bank alert bank alert lottery,Hyderabad,1,Call,142
1819,hello family trip documents meeting hello,Unknown,0,SMS,0
1820,call me project update documents schedule,Chennai,0,SMS,0
1821,assignment schedule hello invoice,Hyderabad,0,Call,163
1822,hello project update call me dinner,Chennai,0,Call,168
1823,hello call me schedule,Kolkata,0,SMS,0
1824,KYC update KYC update bank alert OTP investment scheme,Kolkata,1,Call,41
1825,assignment documents invoice,Bangalore,0,SMS,0
1826,dinner hello hello,Delhi,0,SMS,0
1827,documents invoice schedule hello call me,Chennai,0,SMS,0
1828,lottery claim now KYC update claim now investment scheme urgent,Delhi,1,SMS,0
1829,KYC update urgent win lottery blocked urgent,Bangalore,1,Call,299
1830,hello family trip documents documents schedule,Mumbai,0,Call,42
1831,urgent bank alert urgent OTP,Hyderabad,1,Call,138
1832,meeting hello assignment assignment dinner,Noida,0,SMS,0
1833,schedule invoice hello dinner invoice,Delhi,0,SMS,0
1834,hello invoice documents,Delhi,0,SMS,0
1835,urgent OTP KYC update,Chennai,1,Call,208
1836,assignment dinner hello,Hyderabad,0,Call,55
1837,hello invoice invoice family trip dinner project update,Chennai,0,SMS,0
1838,call me project update hello family trip hello,Kolkata,0,Call,186
1839,win KYC update claim now urgent,Delhi,1,Call,110
1840,assignment project update call me call me invoice,Hyderabad,0,Call,204
1841,dinner meeting meeting schedule schedule project update,Pune,0,Call,11
1842,invoice invoice hello,Mumbai,0,SMS,0
1843,call me call me call me family trip dinner documents,Bangalore,0,Call,157
1844,hello meeting invoice meeting family trip meeting,Mumbai,0,SMS,0
1845,free gift investment scheme KYC update investment scheme OTP investment scheme,Bangalore,1,Call,72
1846,documents invoice family trip invoice,Delhi,0,SMS,0
1847,documents invoice assignment dinner invoice schedule,Mumbai,0,SMS,0
1848,hello hello meeting,Mumbai,0,Call,200
1849,win investment scheme free gift blocked bank alert,Noida,1,SMS,0
1850,assignment hello meeting,Chennai,0,SMS,0
1851,invoice call me call me project update,Noida,0,Call,203
1852,urgent win claim now investment scheme,Mumbai,1,SMS,0
1853,OTP blocked free gift bank alert investment scheme bank alert,Noida,1,Call,201
1854,lottery bank alert free gift free gift free gift,Noida,1,SMS,0
1855,investment scheme investment scheme blocked,Chennai,1,Call,186
1856,hello dinner invoice invoice,Hyderabad,0,Call,184
1857,lottery win blocked,Delhi,1,Call,281
1858,hello schedule meeting,Hyderabad,0,Call,42
1859,investment scheme KYC update free gift investment scheme win,Delhi,1,Call,214
1860,project update invoice dinner dinner schedule,Hyderabad,0,SMS,0
1861,investment scheme investment scheme win free gift free gift bank alert,Hyderabad,1,SMS,0
1862,call me hello dinner call me documents,Bangalore,0,Call,129
1863,assignment call me family trip schedule,Noida,0,SMS,0
1864,schedule project update call me assignment assignment,Kolkata,0,SMS,0
1865,urgent OTP win free gift,Chennai,1,SMS,0
1866,OTP OTP investment scheme free gift,Hyderabad,1,Call,158
1867,meeting call me hello schedule dinner,Mumbai,0,Call,253
1868,meeting family trip project update call me dinner,Pune,0,SMS,0
1869,family trip family trip schedule hello schedule project update,Bangalore,0,Call,80
1870,meeting assignment documents meeting project update assignment,Pune,0,Call,140
1871,bank alert lottery investment scheme free gift OTP blocked,Unknown,1,SMS,0
1872,dinner call me meeting invoice,Unknown,0,Call,226
1873,assignment family trip family trip invoice meeting,Delhi,0,Call,249
1874,bank alert KYC update bank alert blocked KYC update win,Hyderabad,1,Call,127
1875,project update assignment hello,Chennai,0,Call,280
1876,call me assignment call me documents schedule,Mumbai,0,Call,223
1877,meeting hello invoice dinner meeting documents,Kolkata,0,SMS,0
1878,hello project update meeting call me,Kolkata,0,Call,273
1879,invoice meeting dinner documents,Bangalore,0,Call,164
1880,documents assignment documents,Bangalore,0,SMS,0
1881,assignment documents dinner documents invoice schedule,Bangalore,0,SMS,0
1882,win claim now blocked KYC update free gift OTP,Bangalore,1,Call,102
1883,project update call me invoice,Noida,0,SMS,0
1884,urgent urgent free gift KYC update free gift claim now,Hyderabad,1,Call,34
1885,call me project update hello family trip meeting family trip,Pune,0,SMS,0
1886,assignment call me dinner,Hyderabad,0,Call,273
1887,family trip documents invoice family trip schedule,Hyderabad,0,SMS,0
1888,hello invoice dinner assignment family trip,Unknown,0,Call,274
1889,hello meeting hello,Chennai,0,SMS,0
1890,KYC update claim now lottery KYC update,Mumbai,1,Call,230
1891,schedule family trip family trip schedule family trip,Delhi,0,Call,203
1892,hello assignment hello,Chennai,0,Call,107
1893,claim now blocked investment scheme urgent urgent investment scheme,Bangalore,1,SMS,0
1894,hello call me documents schedule,Pune,0,SMS,0
1895,hello assignment call me hello call me assignment,Unknown,0,Call,113
1896,hello meeting family trip,Noida,0,Call,124
1897,assignment dinner dinner documents,Pune,0,Call,208
1898,project update dinner project update meeting assignment call me,Unknown,0,Call,159
1899,documents family trip schedule project update,Noida,0,SMS,0
1900,bank alert blocked blocked urgent,Bangalore,1,SMS,0
1901,family trip hello invoice documents project update,Delhi,0,SMS,0
1902,schedule schedule meeting,Bangalore,0,Call,20
1903,lottery urgent KYC update,Pune,1,Call,244
1904,dinner schedule call me schedule,Bangalore,0,SMS,0
1905,documents family trip family trip documents,Bangalore,0,SMS,0
1906,documents schedule family trip family trip assignment,Unknown,0,SMS,0
1907,bank alert blocked lottery KYC update free gift blocked,Kolkata,1,SMS,0
1908,family trip project update schedule schedule hello,Bangalore,0,Call,74
1909,documents hello meeting,Hyderabad,0,Call,206
1910,invoice dinner project update dinner invoice project update,Hyderabad,0,Call,161
1911,dinner project update hello call me,Delhi,0,SMS,0
1912,investment scheme win claim now,Delhi,1,Call,294
1913,KYC update investment scheme KYC update lottery,Delhi,1,SMS,0
1914,family trip schedule meeting invoice documents documents,Chennai,0,SMS,0
1915,schedule hello call me invoice schedule,Mumbai,0,SMS,0
1916,assignment assignment documents family trip hello documents,Delhi,0,SMS,0
1917,free gift OTP win,Bangalore,1,SMS,0
1918,call me project update hello,Delhi,0,Call,37
1919,schedule assignment assignment meeting,Mumbai,0,Call,257
1920,assignment invoice meeting meeting assignment,Chennai,0,Call,221
1921,documents family trip family trip invoice dinner,Mumbai,0,SMS,0
1922,documents dinner project update,Pune,0,Call,32
1923,documents schedule dinner invoice invoice,Delhi,0,SMS,0
1924,documents meeting schedule hello schedule,Delhi,0,Call,123
1925,claim now win urgent urgent win free gift,Delhi,1,SMS,0
1926,documents invoice family trip assignment,Pune,0,SMS,0
1927,project update project update schedule documents documents,Mumbai,0,Call,178
1928,family trip assignment documents meeting invoice meeting,Unknown,0,SMS,0
1929,call me invoice hello invoice,Bangalore,0,Call,262
1930,invoice family trip meeting assignment schedule family trip,Bangalore,0,Call,51
1931,invoice schedule dinner schedule,Delhi,0,Call,14
1932,project update family trip family trip project update dinner documents,Chennai,0,SMS,0
1933,documents documents documents,Pune,0,SMS,0
1934,meeting project update dinner invoice call me,Unknown,0,SMS,0
1935,family trip schedule documents schedule call me family trip,Noida,0,SMS,0
1936,KYC update investment scheme urgent lottery OTP blocked,Unknown,1,Call,148
1937,project update schedule family trip hello,Bangalore,0,SMS,0
1938,urgent win investment scheme bank alert,Delhi,1,Call,174
1939,hello project update assignment schedule family trip,Kolkata,0,Call,110
1940,invoice assignment hello invoice invoice meeting,Noida,0,SMS,0
1941,hello invoice schedule family trip,Delhi,0,SMS,0
